classification_id,medical_id,classification_level,classification_name,parent_id,publication_classification_id,regdate,lastupdate
1338,4,3,TEC-5631,1062,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1339,4,3,TE-161S,1077,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1340,4,3,TR-7700S,1073,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1341,4,3,DBB-200si,1073,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1342,4,3,インスピロン,1019,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1343,4,3,CP-4000HH,1040,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1344,4,3,筋弛緩モジュール,1109,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1345,4,3,TP-2,1099,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1346,4,3,3D構成ユニット,1024,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1347,4,3,内視鏡用送気送水装置,1004,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1348,4,3,キーボード,1024,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1349,4,3,超音波・赤外線,1048,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1350,4,3,タッチパネル：内視鏡情報管理システム,1114,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1351,4,3,ハートスタートXL,1062,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1352,4,3,Vigileo,1036,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1353,4,3,アイソレーショントランス,1008,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1354,4,3,FR3,1100,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1355,4,3,35902000,1119,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1356,4,3,手術用顕微鏡装置,1120,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1357,4,3,フットスイッチ：関節鏡電気手術器用,1004,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1358,4,3,水質計,1065,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1359,4,3,関節鏡電気手術器,1004,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1360,4,3,SERVO-n,1007,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1361,4,3,BSM-2301,1006,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1362,4,3,TW-1200RDH,1099,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1363,4,3,シリンジポンプ不明,1084,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1364,4,3,HHC-511,1040,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1365,4,3,映像変換ユニット,1024,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1366,4,3,PMH1000,1014,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1367,4,3,ﾄﾘﾛｼﾞｰ用,1010,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1368,4,3,COSMOS,1127,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1369,4,3,DASH4000,1006,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1370,4,3,SiPAP,1037,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1371,4,3,ZT-210P,1128,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1372,4,3,無線式,1098,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1373,4,3,TEC-5521,1062,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1374,4,3,LX-5120,1020,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1375,4,3,内視鏡固定具,1024,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1376,4,3,WEP-4218,1011,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1377,4,3,TE-332S,1084,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1378,4,3,非ﾌﾛｰﾃｨﾝｸﾞ,1131,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1379,4,3,TR-3300M,1073,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1380,4,3,TE-352,1084,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1381,4,3,Aerogen,1133,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1382,4,3,ディスプレイ,1012,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1383,4,3,タッチ＆ブレスコール,1135,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1384,4,3,ﾖｯｸｽS-401,1136,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1385,4,3,TE-381,1084,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1386,4,3,ベントウェイ,1055,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1387,4,3,EMMA,1139,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1388,4,3,酸素２口,1102,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1389,4,3,WEP-5208,1011,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1390,4,3,3085,1030,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1391,4,3,B650,1006,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1392,4,3,BSM-3400,1011,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1393,4,3,吸引2口,1144,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1394,4,3,GZ-130P,1020,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1395,4,3,TE-331S,1084,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1396,4,3,INV0S5100C,1147,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1397,4,3,ベビログ8000,1007,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1398,4,3,内視鏡用送水装置,1004,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1399,4,3,成人用,1148,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1400,4,3,映像印刷装置,1041,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1401,4,3,マックスベンチュリ―,1019,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1402,4,3,FDX-4520,1039,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1403,4,3,HEM1,1036,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1404,4,3,デュアルインキュi,1058,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1405,4,3,BP-A308,1006,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1406,4,3,PMH1000PR,1014,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1407,4,3,酸素・空気,1144,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1408,4,3,FRｘ,1100,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1409,4,3,ライトガイドケーブル,1155,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1410,4,3,ベビーサーム8010,1051,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1411,4,3,普通,1061,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1412,4,3,ZS-630P,1020,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1413,4,3,送気送水機能付カメラ･光源一体型ユニット,1024,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1414,4,3,FCP-8700,1039,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1415,4,3,映像切替器,1024,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1416,4,3,ES-H55,1017,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1417,4,3,DCS-200si,1073,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1418,4,3,複合ガス,1163,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1419,4,3,ハートスタートMRX,1062,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1420,4,3,KNS-1000,1165,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1421,4,3,FCP-8800,1039,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1422,4,3,V-1200C,1006,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1423,4,3,自動カフ圧コントローラー,1166,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1424,4,3,MR850,1014,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1425,4,3,PSIG100,1167,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1426,4,3,TCIﾎﾟﾝﾌﾟ,1084,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1427,4,3,TE-161SA,1077,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1428,4,3,カンガルーｅポンプ,1171,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1429,4,3,スタンド：サブ･ディスプレイ,1012,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1430,4,3,乳児用,1148,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1431,4,3,Hamming Vue,1007,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1432,4,3,関節鏡シェーバー&電気手術器複合機,1004,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1433,4,3,ZOLL X Series,1062,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1434,4,3,OxyTrue A,1038,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1435,4,3,AED-3151,1100,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1436,4,3,WEP-5258,1011,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1437,4,3,映像制御用アクセサリー,1024,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1438,4,3,人工心肺用圧力計 ｶﾙﾃﾞｨｱﾌﾟﾚｽ ﾕﾆﾊﾞｰｻﾙ,1054,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1439,4,3,映像制御ユニット,1024,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1440,4,3,カメラユニット,1024,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1441,4,3,映像録画･変換装置,1041,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1442,4,3,TR-3000M,1073,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1443,4,3,TC-HI,1099,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1444,4,3,ﾏﾙﾁﾓﾆﾀ(ﾓｼﾞｭｰﾙ),1006,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1445,4,3,SERVO-u,1018,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1446,4,3,RTX,1184,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1447,4,3,SP-200,1040,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1448,4,3,排煙装置,1026,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1449,4,3,ML-3600,1011,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1450,4,3,NC接続部品二又,1080,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1451,4,3,BSM-6701,1006,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1452,4,3,Trilogy Evo,1018,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1453,4,3,Reocore S,1086,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1454,4,3,一般病棟用,1166,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1455,4,3,ﾒﾃﾞｨｾｰﾌﾌｨｯﾄﾌﾟﾛⅡ,1186,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1456,4,3,TEC-5621,1062,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1457,4,3,Vigilance Ⅱ,1036,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1458,4,3,分配器,1080,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1459,4,3,メラ人工心肺システム,1054,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1460,4,3,ﾄﾗﾝｽﾎﾟｰﾄﾌﾟﾛ,1006,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1461,4,3,BSM-2351,1006,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1462,4,3,V60,1193,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1463,4,3,ﾎﾞﾝﾍﾞ用ﾚｷﾞｭﾚｰﾀ,1061,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1464,4,3,TR-3000S,1073,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1465,4,3,M3001A,1006,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1466,4,3,微量タイプ,1061,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1467,4,3,遠心ﾎﾟﾝﾌﾟ用非常用ｼｽﾃﾑ,1054,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1468,4,3,フットスイッチ：排煙装置用,1026,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1469,4,3,ベビーセンス,1197,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1470,4,3,Impella制御装置,1198,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1471,4,3,F&P　950,1014,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1472,4,3,ZS-920P,1020,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1473,4,3,TE-382,1084,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1474,4,3,HAS-CFP2,1040,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1475,4,3,TEC-7721,1062,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1476,4,3,5388,1030,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1477,4,3,スレウスZepHr,1207,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1478,4,3,MR810,1014,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1479,4,3,排煙連動装置：排煙装置用,1026,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1480,4,3,EMS-1052,1062,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1481,4,3,シーボル,1211,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1482,4,3,吸引２口,1102,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1483,4,3,TM-2560G,1006,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1484,4,3,フットスイッチ：リモコンフットスイッチ,1024,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1485,4,3,リモコン：映像録画･変換装置用,1041,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1486,4,3,Venue Fit,1127,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1487,4,3,LX-5230,1020,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1488,4,3,脳外用マイクロチェアー,1214,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1489,4,3,パルソックス-Neo,1038,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1490,4,3,圧力計,1065,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1491,4,3,ﾒﾗｻｷｭｰﾑMS-009,1015,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1492,4,3,V2100G,1058,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1493,4,3,インキュアーチ,1003,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1494,4,3,ﾏﾙﾁﾓﾆﾀ（観血血圧）,1006,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1495,4,3,M4735A,1062,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1496,4,3,ハートスタートXL+,1062,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1497,4,3,SCDエクスプレス,1070,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1498,4,3,内視鏡情報管理システム,1114,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1499,4,3,TR-3300S,1073,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1500,4,3,カフチェッカー,1166,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1501,4,3,気腹排煙装置,1026,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1502,4,3,CARDIO SAVE,1016,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1503,4,3,V-3600,1051,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1504,4,3,TE-SS800N,1084,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1505,4,3,リモコン：映像調整･切替用,1041,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1506,4,3,レベル１　ホットライン,1034,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1507,4,3,筋弛緩表示ユニット,1109,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1508,4,3,カメラ,1155,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1509,4,3,NIRO-200NX,1222,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1510,4,3,B850,1006,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1511,4,3,Caliope α,1007,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1512,4,3,PVM-2701,1006,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1513,4,3,V-1200B,1006,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1514,4,3,アフェレシス療法ポケットマニュアル,1066,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1515,4,3,セントラル2,1011,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1516,4,3,ELITEINT,1167,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1517,5,1,ﾗｼﾞｵ波焼灼装置,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1518,5,1,二叉ｱｳﾄﾚｯﾄ,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1519,5,1,頭蓋内圧ﾓﾆﾀ,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1520,5,1,MRI装置,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1521,5,1,超音波ﾈﾌﾞﾗｲｻﾞ,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1522,5,1,血液加温器,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1523,5,1,血管造影 others,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1524,5,1,整形外科,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1525,5,1,人工心肺装置,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1526,5,1,ﾅﾋﾞｹﾞｰｼｮﾝﾕﾆｯﾄ,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1527,5,1,DVT予防装置,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1528,5,1,心筋保護装置,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1529,5,1,神経刺激装置,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1530,5,1,手術用顕微鏡,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1531,5,1,ACT測定装置,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1532,5,1,FPD　コンソール,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1533,5,1,切除装置,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1534,5,1,電動式骨手術器械,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1535,5,1,ﾊﾟﾙｽｵｷｼﾒｰﾀ,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1536,5,1,体外式ﾍﾟｰｽﾒｰｶ,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1537,5,1,ﾚｷﾞｭﾚｰﾀｰ,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1538,5,1,人工呼吸器,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1539,5,1,TLAﾎﾟﾝﾌﾟ,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1540,5,1,電気ﾒｽ,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1541,5,1,眼科外来　管理機器,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1542,5,1,除細動器,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1543,5,1,全自動血球計数器,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1544,5,1,血漿交換療法室 管理機器,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1545,5,1,脳波計,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1546,5,1,一般撮影装置,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1547,5,1,透析療法室 管理機器,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1548,5,1,ﾊﾝﾃﾞｨﾓﾆﾀ,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1549,5,1,ｲﾘｹﾞｰｼｮﾝﾎﾟﾝﾌﾟ,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1550,5,1,内視鏡ビデオプロセッサー,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1551,5,1,その他,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1552,5,1,核医学検査,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1553,5,1,ﾍﾞｯﾄﾞｻｲﾄﾞﾓﾆﾀ,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1554,5,1,心ｶﾃ室 管理機器,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1555,5,1,ﾌｧｲﾊﾞｰ洗浄機,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1556,5,1,高低体温維持装置,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1557,5,1,分娩監視装置,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1558,5,1,加温加湿器,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1559,5,1,ｶﾌﾟﾉﾒｰﾀｰ,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1560,5,1,酸素空気ﾌﾞﾚﾝﾀﾞ,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1561,5,1,救急科,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1562,5,1,ﾏｲｸﾛ波焼灼装置,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1563,5,1,ﾎﾙﾀ―心電図,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1564,5,1,排煙ｼｽﾃﾑ,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1565,5,1,心電計,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1566,5,1,PCAﾎﾟﾝﾌﾟ,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1567,5,1,ポータブル,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1568,5,1,ｼﾝﾁﾚｰｼｮﾝｶｳﾝﾀ,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1569,5,1,EITシステム,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1570,5,1,検眼用機具,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1571,5,1,冷凍手術器,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1572,5,1,吸引器,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1573,5,1,脳酸素ﾓﾆﾀ,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1574,5,1,診察台,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1575,5,1,軟性内視鏡ｽｺｰﾌﾟ,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1576,5,1,ｼﾘﾝｼﾞﾎﾟﾝﾌﾟ,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1577,5,1,MRI others,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1578,5,1,医療材料,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1579,5,1,サーバー　ワークステーション,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1580,5,1,ﾎｯﾄﾗｲﾝ,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1581,5,1,一般撮影others,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1582,5,1,形成外科　管理機器,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1583,5,1,血液ｶﾞｽ分析装置,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1584,5,1,手術台,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1585,5,1,呼吸機能測定装置,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1586,5,1,血圧脈波検査装置,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1587,5,1,測定機器,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1588,5,1,ｶﾌ圧計,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1589,5,1,胎児超音波心音計,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1590,5,1,無影灯、光源,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1591,5,1,ｴｱｰﾏｯﾄ,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1592,5,1,低圧持続吸引器,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1593,5,1,造影・透視検査,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1594,5,1,脳神経内科,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1595,5,1,ﾘﾊﾋﾞﾘ機器,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1596,5,1,破砕装置,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1597,5,1,空調管理機器,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1598,5,1,内視鏡ｼｽﾃﾑ,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1599,5,1,AED,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1600,5,1,高周波手術機器,,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
